,word,entropy
1590,conce,4.704141632626371
1591,conci,4.804362260740859
1592,conga,5.23092836283863
1593,congi,5.241397989601875
1594,conia,5.749348327684993
1595,conie,5.693469708173203
1596,conio,4.88126940331984
1597,conne,4.695018488327423
1598,conni,4.79731164579275
1599,conno,3.842359194521327
1600,consa,5.567532128519864
1601,conso,4.627556427182108
1602,conta,5.529297207467524
1603,conte,5.440944605307711
1604,conti,5.540094458637144
1605,conto,4.587196096006955
1606,cooba,4.68359192861351
1607,coobi,4.701162435197844
1608,coobo,3.4507093169745593
1609,copia,5.497238496548829
1610,copie,5.441087317224591
1611,copio,4.631549569838441
1612,coppa,4.452365771603432
1613,coppe,4.365395893671783
1614,coppi,4.464266894412242
1615,coppo,3.5157358951862574
1616,copra,5.446607336039351
1617,copre,5.360297512066545
1618,copri,5.452524028417782
1619,copro,4.509941646972594
1620,copta,5.270868634538378
1621,copte,5.184269654316934
1622,copti,5.28120200658928
1623,copto,4.333699825679078
1624,coque,4.290798240356415
1625,corai,5.8377845236462855
1626,corba,5.4052807147029185
1627,corbe,5.319624144535626
1628,corca,4.997090773568413
1629,corco,4.052740422887959
1630,corda,5.477017037723347
1631,corde,5.3905705031143745
1632,corea,5.84530887724126
1633,coree,5.085422255595792
1634,corei,5.873000561782577
1635,coreo,4.972130058743211
1636,corio,5.080967819937569
1637,cormi,5.543852371428337
1638,cormo,4.5926672870550185
1639,corna,5.702358845240099
1640,corni,5.708263407704033
1641,corno,4.757524893943647
1642,corpi,5.488729415475307
1643,corpo,4.5406601932041895
1644,corra,5.045899162642758
1645,corre,4.960035900372186
1646,corri,5.054247939431525
1647,corro,4.10075395652607
1648,corsa,5.78083501038214
1649,corse,5.694681042211285
1650,corsi,5.779261534693747
1651,corso,4.839473803947457
1652,corta,5.728667681108885
1653,corte,5.642263929983572
1654,corti,5.733990620588603
1655,corto,4.785066287327552
1656,corvi,5.32854916602409
1657,corvo,4.379784839632612
1658,cosai,5.6930230673884585
1659,cosca,4.840505662190882
1660,cosce,4.757834505003888
1661,cosci,4.8501712800534715
1662,cosfi,5.165229185902511
1663,cosmi,5.40013833273452
1664,cosmo,4.450128894367387
1665,cosse,4.815133796691241
1666,cossi,4.910401107810933
1667,cosso,3.9618121807592646
1668,costa,5.578695911022207
1669,coste,5.4961777896352455
1670,costi,5.5874890188360595
1671,costo,4.641833008143527
1672,cotta,4.824984782098842
1673,cotte,4.739841547334074
1674,cotti,4.83756347101403
1675,cotto,3.888363346639759
1676,cousi,5.4356523713524885
1677,couso,4.503397632297256
1678,covai,5.1935732231992
1679,covid,4.53133319740621
1680,cozza,4.063513562432282
1681,cozze,3.978363443064033
1682,cozzi,4.0752889224388635
1683,cozzo,3.126604996652643
1684,crace,4.880047867052175
1685,craci,5.0075239709570925
1686,crani,5.701121853110794
1687,crapa,4.806627573004122
1688,crape,5.364764629723941
1689,crasi,5.765190031133553
1690,creai,5.720161975593476
1691,creda,5.349700100881171
1692,crede,4.501253740195125
1693,credi,5.338711812695194
1694,credo,5.250573478477056
1695,crema,5.398859545552261
1696,creme,4.551709443251919
1697,cremi,5.394331254033236
1698,cremo,5.2991899685139785
1699,crena,5.569882465173244
1700,crene,4.7218506919785295
1701,creni,5.565236941674829
1702,creno,5.467561161373742
1703,crepa,5.357170545749175
1704,crepe,4.509785266263489
1705,crepi,5.351974958985206
1706,crepo,5.259457340763539
1707,cresi,5.6229971915255135
1708,creso,5.535617279067132
1709,creta,5.599865216492936
1710,crete,4.750250870276048
1711,crime,5.400719568995475
1712,crimi,4.811227326100026
1713,crina,5.677335328903279
1714,crine,5.561922715509058
1715,crini,4.971442614417533
1716,crino,5.56597788141443
1717,crisi,5.042440577666287
1718,croce,4.805003875323865
1719,croci,4.899670140767783
1720,croco,4.012344899313038
1721,croda,5.36961407522765
1722,crode,5.27957815261082
1723,croia,5.85869102989776
1724,croie,5.790058337868915
1725,croio,5.043321484032167
1726,croma,5.420490448635244
1727,crome,5.3317770019040465
1728,cromi,5.429703925272944
1729,cromo,4.53899562607589
1730,crono,4.708127493591845
1731,cruci,4.492340864175277
1732,cruda,4.972249683086542
1733,crude,4.847750303741638
1734,crudi,4.96191843758662
1735,crudo,4.854968666292557
1736,cruna,5.2024126176573695
1737,crune,5.078006029468293
1738,ctoni,5.354533725304467
1739,cubai,4.904667942629216
1740,cubia,5.033131892103912
1741,cubie,4.920864203169424
1742,cucca,3.4663493191358907
1743,cucce,3.342029444023732
1744,cucci,3.4631623855030376
1745,cucco,3.3449816720250367
1746,cucia,4.6160350618489705
1747,cucii,3.9268106657210042
1748,cucio,4.499141888068325
1749,cueva,4.8962337104316545
1750,cugna,4.786506697964833
1751,cugne,4.66265797539765
1752,culai,5.267856205651138
1753,culla,4.395986597559758
1754,culle,4.26877065147476
1755,culli,4.390487340205195
1756,cullo,4.270036352051527
1757,culmi,4.902571301625466
1758,culmo,4.782838911648634
1759,culpa,4.854258942903637
1760,culta,5.099582524359796
1761,culte,4.97582656671925
1762,culti,5.095234257184413
1763,culto,4.978282832751336
1764,cunca,4.341423103459026
1765,cunce,4.217014198222715
1766,cunci,4.338334164153644
1767,cunco,4.217119311251145
1768,cunei,5.247363085405211
1769,cuneo,5.12895780762576
1770,cuoca,4.588677269947492
1771,cuoce,4.4900881193953115
1772,cuoci,4.6041067247123815
1773,cuoco,3.703028448822891
1774,cuoia,5.5386926128310305
1775,cuoio,4.729442728151082
1776,cuora,5.497577348140035
1777,cuore,5.402847971955898
1778,cuori,5.510464453476436
1779,curai,5.443635584893584
1780,curda,5.024886266399772
1781,curde,4.900839532790173
1782,curdi,5.014470166108403
1783,curdo,4.906277777805264
1784,curia,5.572729616344154
1785,curie,5.463747229313574
1786,curii,4.87800923458903
1787,curio,5.454665361934521
1788,curri,4.5919023629898845
1789,curro,4.477654398299523
1790,curry,3.1502482007939125
1791,curva,4.871665762914277
1792,curve,4.746577233347959
1793,curvi,4.860927989780915
1794,curvo,4.7458118612801865
1795,cusco,4.258745222431789
1796,cussi,4.436939665967643
1797,cusso,4.3181003620255805
1798,dacci,4.662896557749225
1799,dache,4.471784013813937
1800,dacia,4.911966345843935
1801,dacie,5.486364253831879
1802,dafne,4.886741777742699
1803,dafni,5.039219291281957
1804,daghe,4.328295244837009
1805,dagli,5.247071624129022
1806,daina,5.050126211004164
1807,daine,5.617215122708105
1808,daini,5.105700701459597
1809,daino,5.597500203211404
1810,dalai,5.032657438122785
1811,dalia,5.0449386504719
1812,dalie,5.621983388386419
1813,dalla,4.049509225738446
1814,dalle,4.645162903204619
1815,dalli,4.801390763206242
1816,dallo,4.627381438762547
1817,damai,4.792265036680157
1818,damma,3.742304893271192
1819,damme,4.3324081369562535
1820,dammi,4.487719565188016
1821,dance,5.259155171780242
1822,danda,3.9110955608809177
1823,dande,4.507947010430295
1824,dando,4.488138960313096
1825,danna,3.9880461740378674
1826,danne,4.585121349417423
1827,danni,4.736926447707151
1828,danno,4.56512303653973
1829,dante,5.336234746888739
1830,danti,5.483946069716991
1831,danza,4.1449800157763965
1832,danze,4.742069063741523
1833,danzi,4.890261762631914
1834,danzo,4.723123386044498
1835,darai,5.20485946716063
1836,darci,5.617028033444416
1837,dardi,4.860963283758847
1838,dardo,4.700821289980055
1839,darei,5.80608067264492
1840,darla,4.931549335719623
1841,darle,5.524409999884022
1842,darli,5.67033604951267
1843,darlo,5.510211433926607
1844,darmi,5.488696891577951
1845,darne,5.509732186642179
1846,darsi,5.728637908606041
1847,darti,5.684631841000354
1848,darvi,5.274615174684001
1849,daspo,5.115687616525898
1850,datai,4.979049493503762
1851,datti,4.783425404588282
1852,dauni,5.322706337107258
1853,dazia,4.437407618581451
1854,dazio,4.988500311103844
1855,debba,4.175369621292811
1856,debbi,4.180122630623118
1857,debbo,4.070463127457295
1858,deche,3.5753441326491884
1859,deghi,4.324259557774042
1860,degli,5.0979869396292266
1861,degna,5.0531654736277005
1862,degne,4.15289649644228
1863,degni,5.045037758030371
1864,degno,4.944111325706315
1865,delia,5.602331033587588
1866,delie,4.767680346328956
1867,delio,5.506500311815898
1868,della,4.6537762509551275
1869,delle,3.7528041433460313
1870,dello,4.547064984164249
1871,delta,5.36891039869185
1872,demmo,4.230907622274492
1873,densa,5.37576644557685
1874,dense,4.478068930944587
1875,densi,5.369807694768961
1876,denso,5.2716184381167634
1877,denta,5.336472714835989
1878,dente,4.433257897709066
1879,denti,5.331157263481064
1880,dento,5.230809091988654
1881,derby,3.820362611086147
1882,derma,5.343188920726428
1883,dermi,5.339025553327201
1884,derno,5.40027285734783
1885,desco,5.198630989399364
1886,desia,5.613552730518947
1887,desii,4.967505058845892
1888,desio,5.522768129538903
1889,dessa,4.699156480030262
1890,desse,3.799207973810295
1891,dessi,4.699047109826929
1892,desso,4.5978206158251735
1893,desta,5.376251160533354
1894,deste,4.474832707651425
1895,desti,5.374380639356453
1896,desto,5.27614975693113
1897,detox,3.944729625253976
1898,detta,4.627900859761542
1899,dette,3.725212517006225
1900,detti,4.630591718313885
1901,detto,4.524210351543929
1902,devia,5.1105636184298175
1903,devie,4.278769604127632
1904,devii,4.464271610723121
1905,devio,5.0168254646548816
1906,diade,4.806366026105111
1907,diadi,4.226222938497471
1908,diale,5.650158422556036
1909,diali,5.075240133643856
1910,diamo,5.419215919056239
1911,diana,5.065185640606047
1912,diane,5.607615514112936
1913,diano,5.593511881030446
1914,diapa,4.83416041238138
1915,diape,5.376043619630712
1916,diapi,4.799667452196561
1917,diapo,5.363443627216433
1918,diari,5.218628690370539
1919,diate,5.635207699453712
1920,diaza,4.491282992232322
1921,diaze,5.032809041268664
1922,diazi,4.453394629063015
1923,diazo,5.021057654479569
1924,dicai,4.7207274366978
1925,dicci,3.830980889777159
1926,dicco,4.464853284498057
1927,diche,4.429813682972445
1928,dichi,3.7991008370278485
1929,dicta,5.287523068315252
1930,dieci,4.824663887465217
1931,diede,3.9750352534836657
1932,diedi,4.074213144359123
1933,diene,4.784005831950715
1934,dieni,4.882399685110003
1935,dieri,5.060644118409394
1936,diesa,5.630652155007452
1937,diesi,4.943319691950338
1938,dieso,5.54138759179978
1939,dieta,5.59565685866753
1940,diete,4.801565015437588
1941,dieti,4.903609298006038
1942,dieto,5.502697963629964
1943,dighe,4.282363268199158
1944,digli,4.42154227866721
1945,dildi,3.8720386455903717
1946,dildo,4.50480123278382
1947,dilla,4.721345245907786
1948,dille,4.613261732930947
1949,dilli,3.9794416295112853
1950,dillo,4.609050626411905
1951,dimmi,3.665115960802519
1952,dimoi,4.48291224434084
1953,dindi,3.825048782187377
1954,dindo,4.461776202229871
1955,dingo,4.999454136528823
1956,dinka,4.5718512043402395
1957,dinne,4.544115038805759
1958,diodi,4.101274262588359
1959,diodo,3.945376108400941
1960,dioli,4.948758438706201
1961,diolo,4.791638229055299
1962,diosi,4.979200539664075
1963,dipoi,4.4326762439060055
1964,dirai,5.035284714399103
1965,dirci,4.797920316651483
1966,direi,5.050039627303509
1967,dirla,5.5975079128118965
1968,dirle,5.493885933565791
1969,dirli,4.854203662940131
1970,dirlo,5.489848184656085
1971,dirmi,4.674630939330284
1972,dirne,5.478851710120062
1973,dirsi,4.911987684820906
1974,dirti,4.8635652743088995
1975,dirvi,4.458660283596273
1976,disco,5.2633320545309275
1977,disfa,5.011932503718081
1978,disfi,4.2703971736436115
1979,disfo,4.904213445382778
1980,disia,5.079919128026127
1981,disii,3.9502436418467077
1982,disio,4.980633647636011
1983,disse,4.661950025002495
1984,dissi,4.026789702204133
1985,dista,5.443222187067252
1986,disti,4.701099363710987
1987,disto,5.337415248991012
1988,ditta,4.694559886261008
1989,ditte,4.589490877756354
1990,ditti,3.9533452480142057
1991,diula,5.270802624941585
1992,djaga,3.518602421727092
1993,doagi,5.396165235885654
1994,doari,5.835843417595168
1995,dobla,5.018418868664827
1996,doble,4.93343823866013
1997,dobli,5.029869798864901
1998,doblo,4.082916220116791
1999,dobra,5.160283490124957
2000,docce,4.421246949369241
2001,docci,4.513871686288624
2002,docmi,5.033742235294956
2003,dogai,5.175074206549195
2004,doghe,4.237903132758353
2005,doghi,4.336413446422452
2006,dogli,5.099121767398964
2007,dogma,4.869994794228803
2008,dogmi,4.88386794257108
2009,dogre,5.15365484189551
2010,dolai,5.459247676353398
2011,dolca,5.27761784927841
2012,dolce,5.196809125670296
2013,dolci,5.289686754001659
2014,dolco,4.342001634022982
2015,dolga,5.080225873907083
2016,dolgo,4.145449732687341
2017,dolio,4.7073100971663635
2018,dolse,5.323311498961305
2019,dolsi,5.415066134844956
2020,dolta,5.353779815906723
2021,dolte,5.270881850204601
2022,dolti,5.363291883556599
2023,dolto,4.417934932131968
2024,domai,5.223576931227797
2025,domma,4.329123719060236
2026,dommi,4.345522298138536
2027,donai,5.427300413528139
2028,donde,4.411171093831943
2029,donna,4.576848915133758
2030,donne,4.488153825935708
2031,donni,4.585320110407405
2032,donno,3.635768483611304
2033,dopai,5.1770615585572015
2034,doppi,4.26616239941995
2035,dorai,5.630843929875709
2036,doria,5.74483786592872
2037,dorio,4.877259137413619
2038,dorma,5.336686753330968
2039,dorme,5.251241136612485
2040,dormi,5.341337977479026
2041,dormo,4.396251879322391
2042,dorsi,5.583356634260935
2043,dorso,4.64600308599439
2044,dosai,5.485533250297796
2045,dossi,4.717719372262594
2046,dosso,3.768774599250755
2047,dotai,5.407371568103693
2048,dotta,4.625991604512559
2049,dotte,4.542759602916691
2050,dotti,4.6400326483909655
2051,dotto,3.6926055760646364
2052,doula,5.181315891176846
2053,doule,5.089113905450765
2054,dovei,5.018222789927654
2055,draba,4.523607440202826
2056,drabe,5.0809976753816715
2057,draco,5.33493478192763
2058,draga,4.580958905166805
2059,drago,5.1366962111276315
2060,drena,5.367137830519124
2061,dreni,5.352492931858474
2062,dreno,5.264181906283747
2063,drive,4.9701833177736825
2064,droga,5.152025832296916
2065,drogo,4.271210283040929
2066,droma,5.217720995295133
2067,drome,5.128433072079273
2068,dromi,5.22124498206137
2069,dromo,4.335661526845524
2070,drone,5.2953650967574495
2071,droni,5.380286007809779
2072,druda,4.204532989305997
2073,drude,4.083713741065757
2074,drudi,4.19320201278273
2075,drudo,4.084537710559481
2076,drupa,4.769999343471426
2077,drupe,4.649493628500104
2078,drusa,5.056806547869021
2079,druse,4.936139318323565
2080,drusi,5.046640168514446
2081,druso,4.943573107084569
2082,duagi,4.986628164301611
2083,duale,5.130136434633618
2084,duali,5.282583441721178
2085,dubbi,3.710487504057391
2086,ducai,4.924805038967955
2087,ducea,4.9200192253049355
2088,ducee,4.081255973542849
2089,duchi,4.007138213348137
2090,duina,5.180708755482681
2091,duine,5.063683011068316
2092,duini,4.489178454703218
2093,duino,5.0658866221832675
2094,dulia,5.1842832065609485
2095,dulie,5.068985209412693
2096,duole,5.0368958298912485
2097,duoli,5.145897447745083
2098,duolo,4.248763084922917
2099,duomi,4.928796200936794
2100,duomo,4.0304884799739655
2101,dupla,4.628156885311292
2102,duple,4.504319920069485
2103,dupli,4.625761494211453
2104,duplo,4.505365604929311
2105,durai,5.227021721953654
2106,durio,5.242009933389705
2107,durra,4.382845321173201
2108,durre,4.263064910796596
2109,duvet,3.8788055726982353
2110,dviii,3.4627042161362187
2111,ebani,5.392526949714608
2112,ebano,5.245283569228508
2113,ebbio,4.399176996195188
2114,ebbra,4.4203762742652275
2115,ebbre,3.5782103791933673
2116,ebbri,4.413218553087749
2117,ebbro,4.319865904534077
2118,ebeni,4.6056018429845595
2119,ebeno,4.507589775425145
2120,ebeta,4.63089451422621
2121,ebete,3.5136685507293417
2122,ebeti,4.62803801058369
2123,ebeto,4.534747455624042
2124,ebola,5.299864822977695
2125,ebole,4.5362326413491
2126,ebook,3.3359402877797444
2127,ebrea,4.763194659883363
2128,ebree,3.6587800592573703
2129,ebrei,4.7602916163121956
2130,ebreo,4.6670512807610685
2131,ebuli,4.945099203457269
2132,ebulo,4.83256615598178
2133,echei,4.018372028636569
2134,echeo,3.9185014668066063
2135,echio,4.6774469873244495
2136,ecidi,4.6612384391973505
2137,edace,4.577254163676138
2138,edaci,5.38738911925479
2139,edema,4.487540377962248
2140,edemi,4.485639034054698
2141,edera,4.847518716695545
2142,edere,3.72798384648401
2143,edile,4.649364308198803
2144,edili,4.79402310795419
2145,edipi,4.5162027300971
2146,edipo,5.067803435102076
2147,edita,5.425827119002558
2148,edite,4.6298925679649425
2149,editi,4.775816082019321
2150,edito,5.325131220483987
2151,edona,5.3139736583901245
2152,edone,4.557073240594852
2153,edoni,5.331272824552009
2154,edono,4.496639740546927
2155,educa,4.893478240214075
2156,educe,4.060586367377031
2157,educi,4.899544543838462
2158,educo,4.786908909730769
2159,edule,4.1624870645580945
2160,eduli,4.998528150296944
2161,efebi,4.203800848403549
2162,efebo,4.107443062991916
2163,efesi,4.580987311761705
2164,efori,5.367778749651701
2165,eforo,4.5326470078352905
2166,egena,4.64306199577065
2167,egene,3.5265074472455993
2168,egeni,4.641747346594956
2169,egeno,4.5451677887226225
2170,egida,5.130239486607651
2171,egide,4.338190495614995
2172,egira,5.559707791972285
2173,egire,4.7668998935314955
2174,egizi,4.156714985774129
2175,ekiti,4.270981185720084
2176,elafe,4.483069022431927
2177,elafi,5.293667988626963
2178,eleni,4.9070359911718295
2179,eleva,4.534599448376254
2180,elevi,4.528350987616254
2181,elevo,4.4369051864738145
2182,elica,5.6131712477142655
2183,elice,4.817896327268813
2184,elici,4.963869764720888
2185,elida,5.420235444737592
2186,elide,4.6246072678770584
2187,elidi,4.768691236439288
2188,elido,5.3193436971168655
2189,eliea,5.145776291950267
2190,eliee,4.1030159581347485
2191,elima,5.4908179490815785
2192,elime,4.695288341510853
2193,elimi,4.840472413962178
2194,elimo,5.390605836862933
2195,elisa,5.734783275137542
2196,elise,4.9416509840387794
2197,elisi,5.087262673638041
2198,eliso,5.636917560017272
2199,elogi,5.339832092454321
2200,eluda,4.979902024531653
2201,elude,4.145756892789
2202,eludi,4.981776193457713
2203,eludo,4.869597886069337
2204,eluii,4.837485980879437
2205,elusa,5.290330293794994
2206,eluse,4.457727367380757
2207,elusi,5.2931737046365575
2208,eluso,5.183269075407614
2209,eluvi,4.831238360533365
2210,emaci,5.457238920565515
2211,email,5.171824481596422
2212,emale,4.74053601134849
2213,emali,5.550809797276326
2214,emana,4.85896826540357
2215,emani,5.517343506011719
2216,emano,5.371561824683576
2217,emeri,4.904124467718811
2218,emero,4.817083752167307
2219,emesi,4.795454456885451
2220,emica,5.4160810008436355
2221,emici,4.767221847068027
2222,emico,5.316743517899366
2223,emide,4.434953108251097
2224,emidi,4.5770385927275665
2225,emina,5.472995413999192
2226,emine,4.681607886745479
2227,emiri,5.005776135389284
2228,emiro,5.55874890511303
2229,emise,4.753459226677042
2230,emisi,4.899368287667199
2231,emoji,4.512332939689388
2232,emoni,5.409319782414279
2233,empia,5.174103070019153
2234,empie,4.40154334679846
2235,empii,4.535501493822358
2236,empio,5.077822585470763
2237,emula,5.063088905625336
2238,emule,4.229742861690923
2239,emuli,5.065330162476989
2240,emulo,4.952269711044077
2241,enema,4.6793562011713234
2242,enemi,4.677703628484228
2243,enfia,5.129709417304262
2244,enfie,4.357768900640255
2245,enfio,5.034247013596906
2246,engri,5.20115152991532
2247,ennea,4.139950193867413
2248,ennee,3.03687371523767
2249,ennei,4.142925627778686
2250,enneo,4.0435253990964934
2251,enoli,5.544820796210654
2252,enolo,4.70493986982865
2253,entra,5.446615258551501
2254,entri,5.439495334198695
2255,entro,5.347475424307351
2256,enula,5.170340925465902
2257,enule,4.3369424800422625
2258,eolia,5.798776848862893
2259,eolie,5.219484808823967
2260,eolio,5.089327524991839
2261,epica,5.3805463809357565
2262,epici,4.731277184690737
2263,epico,5.280783940000828
2264,epoca,5.288217702847531
2265,epodi,5.120521356664318
2266,epodo,4.2828471573715845
2267,epura,5.168473700045881
2268,epuri,5.168580179277386
2269,epuro,5.059625049496652
2270,equai,4.48718782875753
2271,erada,5.018309139014755
2272,erade,4.862372264231705
2273,eradi,5.667933817008865
2274,erado,5.53509079450653
2275,erano,5.746628407531272
2276,erari,5.2387018028321135
2277,erasa,5.304492435981888
2278,erase,5.152714385460012
2279,erasi,5.954704543601071
2280,eraso,5.8236864841918825
2281,erbai,5.383947071151701
2282,erbio,5.416524765216001
2283,erebi,4.812337687572237
2284,erebo,4.725316886016589
2285,ereda,4.897602692782315
2286,erede,3.7752191442088763
2287,eredi,4.882798093568686
2288,eredo,4.800283346754489
2289,eremi,4.940841731673231
2290,eremo,4.853271092073144
2291,ereta,5.1594668734308975
2292,ereti,5.147606819169568
2293,ereto,5.062508761629589
2294,erica,5.822128523305401
2295,eriga,5.617633196485042
2296,erige,4.826258300504335
2297,erigi,4.964936113444822
2298,erigo,5.520114939822181
2299,ernia,5.824731578871981
2300,ernie,5.051707606179488
2301,ernio,5.725760987930271
2302,eroda,5.5474126629271
2303,erode,4.7885540580901385
2304,erodi,5.561793230862927
2305,erodo,4.729845087108693
2306,eroga,5.52872229577325
2307,erogo,4.713704060720149
2308,erosa,5.841279056812864
2309,erose,5.083313116846678
2310,erosi,5.85813429698484
2311,eroso,5.026824496147273
2312,errai,5.081755962283197
2313,eruca,5.377837636798558
2314,erula,5.434625732918681
2315,erule,4.604484754335898
2316,eruli,5.433333281890919
2317,erulo,5.328012429865161
2318,erzya,4.141222356905435
2319,esala,5.0625390007315385
2320,esali,5.720744805052821
2321,esalo,5.578348647584941
2322,esame,4.701442460054446
2323,esami,5.510555007535254
2324,esani,5.6830144323227705
2325,esano,5.536870044304835
2326,esche,3.680978354852779
2327,eschi,4.512376067361565
2328,esiga,5.3879737307173485
2329,esige,4.597128497766406
2330,esigi,4.745805921451207
2331,esigo,5.291011344838728
2332,esile,4.895113507617855
2333,esili,5.042320225317529
2334,esima,5.475991778583211
2335,esime,4.684087643123742
2336,esimi,4.830904837236372
2337,esimo,5.379408682424729
2338,esipi,4.77641795374102
2339,esipo,5.323211762968912
2340,esita,5.686667646775426
2341,esiti,5.04345463588701
2342,esito,5.589525700938314
2343,esizi,4.425251435264567
2344,esodi,5.334454487976585
2345,esodo,4.4960736965065164
2346,esone,4.7974837552942695
2347,esoni,5.578448957620741
2348,esora,5.727746476502361
2349,esori,5.746868619466849
2350,esoro,4.911869294413928
2351,esosa,4.914071803579366
2352,esose,4.156205186773512
2353,esosi,4.938873566073991
2354,esoso,4.097510233807915
2355,espia,5.3490824534897365
2356,espii,4.71699901371108
2357,espio,5.255243202193352
2358,essai,4.862743756230073
2359,estia,5.582210449876618
2360,estie,4.810247760655444
2361,estii,4.948730235727112
2362,estio,5.48870471767318
2363,estri,5.494577786393458
2364,estro,5.403900489923776
2365,estua,5.095726695607419
2366,estui,5.099831206222814
2367,estuo,4.988241165869834
2368,esula,5.234255458370058
2369,esule,4.403719787384452
2370,esuli,5.240071964506829
2371,esulo,5.125812935592529
2372,esuma,5.019179328993244
2373,esumi,5.029204846119391
2374,esumo,4.915888544589504
2375,etani,5.665846933905573
2376,etano,5.517261986058811
2377,etate,4.228137539317462
2378,etati,5.043633310689028
2379,etene,3.7627565091610005
2380,eteni,4.878181207485328
2381,etera,5.060872621062366
2382,etere,3.9421487358872818
2383,eteri,5.048741982638595
2384,etero,4.963672452208755
2385,etesi,4.9255210483570275
2386,ethos,3.9964080623691496
2387,etica,5.553201920893108
2388,etici,4.907557063234716
2389,etico,5.455456639118097
2390,etile,4.858186778509445
2391,etili,5.005194669147962
2392,etimi,4.795083595502293
2393,etimo,5.345448831595963
2394,etini,4.969471441494173
2395,etino,5.516626402711067
2396,etnea,4.826749128814811
2397,etnee,3.723442694847657
2398,etnei,4.83031552295167
2399,etneo,4.729225770154145
2400,etnia,5.581965676328009
2401,etnie,4.8086823337592595
2402,etola,5.55239476873698
2403,etole,4.791862095280319
2404,etoli,5.572954197671251
2405,etolo,4.732048323864586
2406,eutri,5.445757922681976
2407,evada,4.4285436133046625
2408,evade,4.272152095850119
2409,evadi,5.084470270628507
2410,evado,4.942211127438591
2411,evasa,4.736800088700151
2412,evase,4.582892723992685
2413,evasi,5.395235114351253
2414,evaso,5.252930386513371
2415,evira,5.4674884712375755
2416,eviri,4.817152236645935
2417,eviro,5.369499558707276
2418,evita,5.317761187297756
2419,eviti,4.672961798936557
2420,evito,5.2201651999694905
2421,evoca,5.128237691422769
2422,evoco,4.3119310242878734
2423,extra,4.686897140994929
2424,fabri,5.173621068283634
2425,fabro,5.009276439405862
2426,facce,4.365696637861552
2427,facci,4.519443136087907
2428,facto,5.074454263730476
2429,faggi,4.274576244830067
2430,fagli,5.11175403451132
2431,faida,4.681810446889761
2432,faide,5.243373005984177
2433,faina,4.928838207798072
2434,faine,5.4925524898692695
2435,falba,4.294145158049074
2436,falbe,4.885359175282247
2437,falbi,5.045682038855687
2438,falbo,4.870541499361085
2439,falca,4.549109706459996
2440,falce,5.141833611481676
2441,falci,5.301992264607548
2442,falco,5.126625954066037
2443,falda,4.3644163687849575
2444,falde,4.958103922819035
2445,faldi,5.11258941908608
2446,faldo,4.942997568754099
2447,falla,3.908085248900309
2448,falle,4.501337517362563
2449,falli,4.660579521676923
2450,fallo,4.48373638098059
2451,falsa,4.675127879232047
2452,false,5.2665129150773895
2453,falsi,5.42190350998209
2454,falso,5.24956387277799
2455,famai,4.647983367316564
2456,fammi,4.345241565168452
2457,fanga,4.316322729765066
2458,fango,4.889788999856211
2459,fanne,4.443242397252178
2460,fanno,4.424781242846485
2461,fante,5.198472774085796
2462,fanti,5.353898087698875
2463,farad,4.240085372155441
2464,farai,5.059183089046101
2465,farce,5.319994048282367
2466,farci,5.47278256918788
2467,farda,4.541734173927979
2468,farde,5.133145174826368
2469,farea,4.9528138936651125
2470,farei,5.6595488302649
2471,farla,4.7898456274349215
2472,farle,5.380725433487419
2473,farli,5.530796067692903
2474,farlo,5.367319089025177
2475,farmi,5.345585618083571
2476,farne,5.367120730724002
2477,farri,4.855656100094647
2478,farro,4.689184964535387
2479,farsa,4.849365732064966
2480,farse,5.439613446864821
2481,farsi,5.586420828671351
2482,farso,5.425238351717382
2483,farti,5.5489089427021145
2484,farvi,5.129089243509894
2485,fasai,4.908451155644605
2486,fasce,5.16547437712146
2487,fasci,5.319157391590201
2488,fasta,4.653864113435289
2489,faste,5.2470726542029436
2490,fasti,5.397231279460977
2491,fasto,5.232230267248526
2492,fatai,4.842586469036463
2493,fatta,3.897217933894044
2494,fatte,4.490640633102218
2495,fatti,4.6465379816150545
2496,fatto,4.4751858752626505
2497,fatua,4.340269880573231
2498,fatue,4.9062547334976445
2499,fatui,5.08105373189894
2500,fatuo,4.884819192911001
2501,fatwa,3.6794329327116015
2502,fauce,4.945476006542471
2503,fauci,5.123968275610655
2504,fauna,4.448648954065962
2505,faune,5.013336603630979
2506,fauni,5.188891377494833
2507,fauno,4.995241430561472
2508,fauve,4.607050953700395
2509,favai,4.410004861225778
2510,faxai,3.9676372393953985
2511,feace,4.581564137810899
2512,feaci,5.456321152696352
2513,febea,4.311321429625259
2514,febee,3.1356897475571173
2515,febei,4.315851752640906
2516,febeo,4.211078564111371
2517,fecce,3.463897415106046
2518,fedai,4.9913942067369295
2519,felce,4.249010996963144
2520,felci,5.147895796346854
2521,fella,4.509445631151182
2522,felle,3.6096732802139453
2523,felli,4.51040992290756
2524,fello,4.402302013409419
2525,felpa,4.965167469071394
2526,felpe,4.063923655754376
2527,felpi,4.9639656898014985
2528,felpo,4.8584540339896725
2529,felse,4.375456903995025
2530,felsi,5.271490198693098
2531,felze,3.7338782561901707
2532,felzi,4.629821895083627
2533,femme,3.2926813698629367
2534,fence,4.217506270759063
2535,fenda,4.926498348564807
2536,fende,4.027218775172019
2537,fendi,4.923608093508882
2538,fendo,4.821055926862065
2539,feria,5.619549280175028
